mirna	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7
hsa-miR-6769b-3p	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	2.0	4.0	4.0	6.0	0.0	0.0	0.0
hsa-miR-6770-3p	15.0	7.0	11.0	10.0	12.0	8.0	13.0	5.0	22.0	5.0	12.0	9.0	8.0	6.0	22.0	2.0	23.0	10.0	11.0	3.0	9.0	7.0	3.0	13.0	11.0	8.0	5.0	12.0
hsa-miR-6770-5p	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-6772-3p	6.0	0.0	0.0	4.0	0.0	0.0	2.0	4.0	9.0	2.0	4.0	4.0	0.0	0.0	8.0	6.0	4.0	3.0	4.0	2.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	6.0
hsa-miR-6774-3p	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
hsa-miR-6775-3p	8.0	7.0	6.0	6.0	4.0	3.0	5.0	3.0	6.0	4.0	0.0	0.0	6.0	4.0	15.0	0.0	10.0	9.0	5.0	0.0	6.0	2.0	5.0	2.0	7.0	0.0	5.0	3.0
hsa-miR-6776-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6777-3p	9.0	5.0	0.0	3.0	4.0	2.0	0.0	3.0	3.0	0.0	0.0	3.0	2.0	3.0	4.0	2.0	5.0	2.0	5.0	2.0	4.0	0.0	2.0	7.0	2.0	0.0	0.0	2.0
hsa-miR-6777-5p	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6779-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-6780a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6780a-5p	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6780b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
hsa-miR-6780b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6781-3p	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6782-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6784-3p	2.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	2.0	2.0	5.0	0.0	9.0	2.0	4.0	0.0	2.0	0.0	3.0	2.0	3.0	0.0	0.0	4.0
hsa-miR-6785-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6786-3p	3.0	2.0	2.0	7.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	2.0	0.0	0.0	5.0	4.0	2.0	5.0	2.0	0.0	3.0	2.0	0.0	6.0	5.0	0.0	3.0	3.0
hsa-miR-6787-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6788-3p	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
hsa-miR-6788-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6791-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-6793-3p	8.0	5.0	0.0	5.0	5.0	2.0	2.0	2.0	2.0	0.0	3.0	7.0	2.0	0.0	6.0	3.0	3.0	5.0	8.0	2.0	2.0	3.0	4.0	4.0	3.0	2.0	2.0	5.0
hsa-miR-6794-3p	7.0	0.0	6.0	4.0	3.0	3.0	9.0	0.0	9.0	2.0	5.0	8.0	5.0	3.0	8.0	2.0	9.0	15.0	8.0	7.0	6.0	0.0	0.0	0.0	6.0	5.0	6.0	7.0
hsa-miR-6794-5p	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0
hsa-miR-6795-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6796-3p	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	6.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6796-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6797-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6798-3p	14.0	0.0	8.0	3.0	0.0	0.0	5.0	0.0	7.0	2.0	3.0	2.0	3.0	0.0	21.0	0.0	8.0	13.0	3.0	0.0	2.0	0.0	4.0	4.0	10.0	0.0	4.0	8.0
hsa-miR-6799-3p	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6801-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-6802-3p	8.0	4.0	4.0	2.0	4.0	2.0	12.0	0.0	2.0	0.0	5.0	6.0	2.0	2.0	10.0	6.0	7.0	9.0	6.0	0.0	6.0	6.0	10.0	6.0	8.0	0.0	9.0	6.0
hsa-miR-6803-3p	16.0	2.0	9.0	16.0	19.0	4.0	5.0	0.0	12.0	12.0	17.0	9.0	15.0	11.0	22.0	10.0	11.0	11.0	6.0	0.0	15.0	4.0	9.0	10.0	11.0	6.0	3.0	8.0
hsa-miR-6804-3p	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-6804-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6805-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6806-3p	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	2.0	6.0	5.0	6.0	3.0	6.0	0.0	2.0	0.0	5.0	6.0	5.0	0.0	3.0	4.0
hsa-miR-6807-3p	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6809-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6810-3p	10.0	2.0	7.0	8.0	6.0	0.0	11.0	2.0	0.0	5.0	8.0	4.0	2.0	6.0	8.0	0.0	3.0	7.0	3.0	4.0	4.0	4.0	0.0	5.0	2.0	0.0	4.0	2.0
hsa-miR-6812-3p	2.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	2.0	0.0	2.0	3.0	0.0	5.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	3.0	6.0	0.0	2.0	2.0
hsa-miR-6812-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6817-3p	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0
hsa-miR-6818-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	8.0
hsa-miR-6818-5p	5.0	0.0	3.0	7.0	0.0	2.0	0.0	0.0	3.0	3.0	4.0	4.0	2.0	0.0	8.0	2.0	3.0	7.0	2.0	2.0	5.0	0.0	0.0	7.0	7.0	2.0	6.0	2.0
hsa-miR-6819-3p	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	0.0	4.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	4.0	3.0	0.0	2.0	0.0
hsa-miR-6820-3p	2.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0
hsa-miR-6820-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6821-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-6821-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-6822-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-6824-3p	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0
hsa-miR-6825-5p	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
hsa-miR-6826-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6827-3p	0.0	7.0	2.0	0.0	5.0	2.0	2.0	0.0	4.0	0.0	2.0	3.0	0.0	0.0	4.0	0.0	2.0	3.0	9.0	0.0	0.0	0.0	4.0	4.0	2.0	0.0	0.0	2.0
hsa-miR-6827-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-6828-3p	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6828-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-6829-3p	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0
hsa-miR-6830-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6830-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-6831-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6832-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6833-3p	6.0	0.0	2.0	4.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	4.0	2.0	7.0	0.0	3.0	0.0	2.0	5.0	0.0	2.0	7.0
hsa-miR-6834-5p	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6836-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-6837-3p	29.0	12.0	15.0	20.0	13.0	18.0	24.0	7.0	32.0	19.0	12.0	26.0	13.0	16.0	23.0	3.0	26.0	19.0	15.0	7.0	8.0	10.0	12.0	12.0	14.0	6.0	19.0	20.0
hsa-miR-6837-5p	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-6838-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6838-5p	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6839-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-6841-3p	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0
hsa-miR-6841-5p	6.0	0.0	0.0	4.0	3.0	2.0	0.0	2.0	3.0	7.0	0.0	0.0	0.0	6.0	13.0	2.0	2.0	6.0	0.0	8.0	0.0	2.0	4.0	2.0	12.0	2.0	0.0	6.0
hsa-miR-6842-3p	404.0	38.0	163.0	241.0	76.0	103.0	254.0	40.0	305.0	122.0	148.0	200.0	132.0	106.0	456.0	45.0	241.0	229.0	91.0	78.0	147.0	101.0	20.0	190.0	243.0	113.0	155.0	172.0
hsa-miR-6842-5p	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
hsa-miR-6843-3p	3.0	2.0	8.0	6.0	2.0	5.0	9.0	6.0	10.0	2.0	4.0	5.0	3.0	0.0	25.0	2.0	13.0	4.0	4.0	4.0	2.0	2.0	8.0	11.0	14.0	6.0	7.0	8.0
hsa-miR-6844	0.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	2.0	3.0	2.0	7.0	5.0	4.0	6.0	0.0	0.0	4.0	2.0
hsa-miR-6845-3p	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6845-5p	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6847-5p	6.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0
hsa-miR-6849-3p	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0
hsa-miR-6851-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6852-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
hsa-miR-6852-5p	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-6853-3p	12.0	2.0	4.0	11.0	2.0	2.0	11.0	3.0	10.0	6.0	4.0	14.0	5.0	4.0	12.0	3.0	8.0	11.0	7.0	2.0	6.0	2.0	0.0	14.0	6.0	0.0	7.0	10.0
hsa-miR-6854-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6855-3p	0.0	4.0	0.0	2.0	5.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	3.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	5.0	0.0	4.0	0.0
hsa-miR-6855-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0
hsa-miR-6856-3p	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
hsa-miR-6857-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0
hsa-miR-6858-3p	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
hsa-miR-6858-5p	9.0	0.0	4.0	2.0	4.0	0.0	4.0	0.0	2.0	0.0	4.0	0.0	0.0	4.0	2.0	0.0	0.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	0.0	3.0	5.0
hsa-miR-6859-3p	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
hsa-miR-6859-5p	9.0	11.0	12.0	22.0	11.0	9.0	21.0	5.0	20.0	10.0	14.0	14.0	19.0	14.0	27.0	11.0	20.0	36.0	20.0	11.0	12.0	7.0	12.0	24.0	23.0	2.0	23.0	27.0
hsa-miR-6860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6862-3p	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	3.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
hsa-miR-6862-5p	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6864-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6864-5p	0.0	0.0	3.0	0.0	0.0	3.0	0.0	2.0	6.0	5.0	0.0	5.0	6.0	0.0	8.0	4.0	4.0	6.0	0.0	2.0	5.0	4.0	4.0	3.0	2.0	0.0	5.0	9.0
hsa-miR-6865-3p	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	3.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0
hsa-miR-6865-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6866-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0
hsa-miR-6866-5p	13.0	2.0	4.0	2.0	2.0	2.0	5.0	9.0	4.0	3.0	0.0	7.0	3.0	4.0	22.0	10.0	14.0	7.0	13.0	11.0	17.0	4.0	9.0	11.0	17.0	0.0	13.0	15.0
hsa-miR-6867-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6867-5p	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
hsa-miR-6868-3p	33.0	0.0	12.0	8.0	8.0	14.0	12.0	0.0	30.0	5.0	17.0	23.0	6.0	9.0	33.0	0.0	13.0	13.0	16.0	19.0	4.0	7.0	11.0	17.0	19.0	6.0	17.0	18.0
hsa-miR-6870-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6871-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
hsa-miR-6873-3p	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
