id	nloci	ann	ct4	ct5	ct6	ct7	ct1	ct2	ct3	cc5	cc4	cc7	cc6	cc1	cc3	cc2	pt7	pt6	pt5	pt4	pt3	pt2	pt1	pc2	pc3	pc1	pc6	pc7	pc4	pc5
789	0	repeat|tRNA::tRNA-Arg-TCG-3-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-TCG-3-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-TCG-3-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-TCG-3-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-TCG-3-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-TCG-3-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-1;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-2;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-2;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-2;repeat::tRNA;gene::KCTD2;tRNA::tRNA-Arg-CCG-1-3;repeat::tRNA;gene::KCTD2	1972	7087	1671	1515	996	1358	3719	2244	2563	3189	2171	1086	3515	1790	9967	16750	4673	10522	10355	11944	19010	12948	15833	14842	6625	14844	10242	16772
790	0	gene|gene::DNM3,DNM3,DNM3	72	77	106	57	14	17	41	60	194	132	75	68	69	17	27	67	21	6	7	3	17	29	100	103	61	62	105	31
791	0	repeat miRNA gene|repeat::DNA;miRNA::hsa-miR-548e-3p,hsa-miR-548e-5p;gene::SHOC2,SHOC2	18	30	44	18	21	25	26	40	28	34	10	50	34	39	80	37	25	67	103	58	26	91	56	89	41	80	86	115
792	0	ncrna gene|ncrna::U88;gene::SCARNA6,ATG16L1,ATG16L1,ATG16L1,ATG16L1,ATG16L1	6	3	4	3	0	4	6	4	6	3	4	0	7	3	43	42	6	41	62	29	22	57	40	99	40	33	72	70
793	0	repeat miRNA gene|repeat::DNA;miRNA::hsa-miR-340-5p,hsa-miR-340-3p;gene::MIR340,RNF130,RNF130	15520	26082	16182	13946	7506	19370	13449	27580	16036	23306	11540	28417	15913	26706	50656	21250	9914	31170	61960	29368	18847	39033	27848	36787	17575	31757	28818	60191
794	0	gene miRNA|gene::MIR98,HUWE1;miRNA::hsa-miR-98-5p	29229	30133	24998	26000	18121	28667	19169	25528	40060	33548	23910	47782	28937	20302	74113	53044	22634	59649	50976	29728	30337	27299	53564	71071	31029	48437	73092	47644
795	0	gene miRNA|gene::SLC9A3R1,MIR3615;miRNA::hsa-miR-3615	222	443	362	195	84	313	94	344	807	184	189	262	224	1395	240	181	122	169	569	238	116	813	244	200	118	97	604	265
796	0	gene|gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD48,C6orf48;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD48,C6orf48,C6orf48,C6orf48,C6orf48;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD48;gene::C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,C6orf48,SNORD48	729	729	648	473	49	1168	793	564	882	848	474	1030	572	395	21688	5575	3019	13569	8215	3699	3516	5242	6576	14133	3778	5364	7955	5312
797	0	gene|gene::PCBD2	13	21	19	0	3	16	0	6	27	14	3	41	15	9	20	12	3	52	31	12	10	3	34	103	3	14	38	24
798	0	repeat|repeat::LINE	246	268	380	277	53	128	143	420	344	566	204	258	195	537	0	0	0	0	11	3	0	4	5	0	5	5	0	3
799	0	gene miRNA|gene::MIR451A,MIR451B;miRNA::hsa-miR-451a,hsa-miR-451b	3020	15332	20714	15789	2369	6571	6495	4636	17978	6764	6774	5450	7421	7582	4554	8965	21117	18000	12857	4373	7699	8017	12586	8793	10386	10152	28431	8207
800	0	ncrna gene|ncrna::U45A;gene::SNORD45A,RABGGTB,RABGGTB	899	1012	751	596	311	605	1205	801	1177	1175	637	899	536	615	1464	1943	1231	1241	1435	1111	1488	1228	1167	1884	1377	1927	2607	1621
801	0	ncrna gene|ncrna::U45C;gene::SNORD45C,RABGGTB,RABGGTB	4	5	4	15	3	0	7	4	0	8	13	0	3	8	92	272	188	102	112	219	405	126	78	182	292	293	707	207
802	0	ncrna gene|ncrna::U26;gene::SNORD26,SNHG1	415	500	562	468	217	449	972	470	939	675	692	917	631	553	2826	2463	1749	2412	3198	1944	1362	2510	2092	3491	2471	2745	3807	2571
803	0	gene|gene::KIAA0825,KIAA0825;gene::KIAA0825,KIAA0825	5476	14941	15108	10135	4679	12387	16521	8630	6054	13777	3578	18210	8407	6788	86533	82833	30607	60215	76488	65092	129392	54435	45971	113137	25410	49637	42697	44870
804	0	gene miRNA|gene::MIR668;miRNA::hsa-miR-668-3p	367	476	441	439	125	737	418	310	662	492	358	748	577	152	550	488	247	449	296	190	213	104	703	790	283	445	634	238
805	0	ncrna miRNA gene|ncrna::ACA47;miRNA::hsa-miR-6516-5p,hsa-miR-6516-3p;gene::SCARNA16,MIR6516,SNHG20,SEC14L1,SEC14L1	66	71	39	34	0	66	42	32	74	55	45	68	43	28	115	87	89	104	60	19	43	47	91	108	128	133	135	56
806	0	|	15	15	10	16	19	12	107	3	26	28	4	43	38	0	241	113	47	231	153	234	211	23	214	474	120	164	259	153
807	0	repeat|repeat::tRNA;tRNA::tRNA-Phe-GAA-1-6;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-6;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-3;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-4;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-4;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-4;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-4;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-4;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-1;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-2;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-2;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-2;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-2;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-2;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-2;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-2;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-5;repeat::tRNA;tRNA::tRNA-Phe-GAA-1-5;repeat::tRNA	142	150	338	165	224	213	137	253	195	162	93	180	97	472	272	279	168	260	319	418	357	551	239	430	198	309	331	442
808	0	gene|gene::LOC100132741,BCYRN1,LINC00891;gene::MS4A15,MS4A15,MS4A15,MS4A15	675	395	955	548	131	164	248	293	2460	1515	863	518	504	131	149	484	264	70	63	106	45	160	584	381	628	484	1440	136
809	0	tRNA repeat|tRNA::tRNA-Trp-CCA-2-1;repeat::tRNA	1074	950	1475	677	73	109	597	657	1331	1761	1234	337	400	731	458	1500	1067	466	402	734	890	1562	1286	1254	1663	1695	1843	1118
810	0	tRNA repeat|tRNA::tRNA-Trp-CCA-4-1;repeat::tRNA	393	273	410	301	106	164	193	233	699	615	545	132	219	239	189	609	438	191	217	337	545	414	412	342	757	653	931	361
811	0	tRNA repeat|tRNA::tRNA-Trp-CCA-5-1;repeat::tRNA;tRNA::tRNA-Trp-CCA-1-1;repeat::tRNA;gene::LINC00324;tRNA::tRNA-Trp-CCA-3-1;repeat::tRNA;gene::LINC00324;tRNA::tRNA-Trp-CCA-3-2;repeat::tRNA;gene::LINC00324;tRNA::tRNA-Trp-CCA-3-3;repeat::tRNA;gene::LINC00324	600	475	615	394	29	80	245	189	1141	1601	807	277	253	364	144	947	579	173	116	180	501	341	474	441	798	1023	1033	245
812	0	gene miRNA|gene::MIR7158,LINC01105;miRNA::hsa-miR-7158-3p	22	40	139	38	5	14	15	86	147	96	23	133	50	75	84	73	14	33	94	74	21	130	64	169	39	103	203	188
813	0	tRNA repeat|tRNA::tRNA-Thr-AGT-1-1;repeat::tRNA;tRNA::tRNA-Thr-AGT-1-3;repeat::tRNA	97	113	73	80	31	43	48	87	157	143	82	53	95	85	810	7348	3249	719	472	1185	1472	2117	1429	1250	4728	6591	1161	1814
814	0	tRNA repeat|tRNA::tRNA-Thr-AGT-2-2;repeat::tRNA;tRNA::tRNA-Thr-AGT-6-1;repeat::tRNA;tRNA::tRNA-Thr-AGT-6-1;repeat::tRNA;tRNA::tRNA-Thr-AGT-2-1;repeat::tRNA;tRNA::tRNA-Thr-CGT-3-1;repeat::tRNA	3	23	9	7	6	10	17	5	8	23	46	3	3	25	124	742	195	92	90	184	264	224	192	82	473	450	110	196
815	0	tRNA repeat|tRNA::tRNA-Thr-TGT-1-1;repeat::tRNA	3	0	12	0	0	3	0	0	9	5	4	6	6	0	0	69	38	17	7	3	20	0	10	18	68	62	31	13
816	0	tRNA repeat|repeat::tRNA;tRNA::tRNA-Thr-AGT-3-1;repeat::tRNA;tRNA::tRNA-Thr-AGT-3-1;repeat::tRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	48	13	0	0	0	11	0	0	20	95	354	12	3
817	0	ncrna gene|ncrna::U18C;gene::SNORD18C,RPL4	0	9	3	0	3	0	4	0	0	0	0	39	19	3	124	31	0	44	53	3	27	14	42	158	20	27	51	31
818	0	gene|gene::RNU12	174	194	165	96	95	185	275	165	186	132	69	194	138	93	262	251	131	227	201	222	376	328	285	319	154	317	308	324
819	0	tRNA repeat|tRNA::tRNA-iMet-CAT-1-5;repeat::tRNA;tRNA::tRNA-iMet-CAT-1-3;repeat::tRNA;tRNA::tRNA-iMet-CAT-1-2;repeat::tRNA;tRNA::tRNA-iMet-CAT-1-4;repeat::tRNA;tRNA::tRNA-iMet-CAT-1-6;repeat::tRNA;tRNA::tRNA-iMet-CAT-1-8;repeat::tRNA;tRNA::tRNA-iMet-CAT-1-1;repeat::tRNA;tRNA::tRNA-iMet-CAT-1-7;repeat::tRNA	1511	2385	1579	1703	707	2605	1269	1899	4862	2423	1568	1615	1852	1961	5674	15260	10314	8827	9448	12677	20706	8529	12294	4054	11221	10617	8249	5385
820	0	gene miRNA|gene::MIR139,PDE2A,PDE2A,PDE2A,PDE2A;miRNA::hsa-miR-139-3p,hsa-miR-139-5p	12869	10314	7223	6608	1703	10577	7070	5016	12769	9655	5809	13374	6042	3984	12358	12493	6622	12552	7885	2021	6531	4200	10171	20021	6113	8436	14131	5810
821	0	ncrna gene|ncrna::HBII-316;gene::WDR43,SNORD92	207	183	144	105	14	123	218	127	248	232	107	110	77	78	343	404	179	353	390	146	275	204	306	645	269	309	522	312
822	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-421;gene::MIR421,FTX	3286	4195	5497	3537	1857	4746	2793	5424	6189	6102	3107	5580	3671	7115	6946	5224	2993	6243	7493	5940	2700	7646	6666	8138	3803	7181	8601	8751
823	0	gene miRNA|gene::MIR193BHG,MIR193BHG,MIR193B;miRNA::hsa-miR-193b-5p,hsa-miR-193b-3p	654	709	790	681	141	465	420	923	1016	716	361	1014	545	1146	743	521	295	994	1293	640	395	1113	808	1393	525	773	1260	1408
824	0	gene miRNA|gene::RTL1,MIR127;miRNA::hsa-miR-127-5p,hsa-miR-127-3p	186522	190556	203946	188235	135671	202071	129118	105925	293885	288404	152403	329828	188705	65150	288835	227324	108937	273390	146745	76894	116970	54644	272596	426888	152652	231865	343177	128780
825	0	gene miRNA|gene::LOC284454,MIR24-2;miRNA::hsa-miR-24-3p,hsa-miR-24-2-5p;gene::C9orf3,C9orf3,MIR3074,MIR24-1;miRNA::hsa-miR-3074-3p,hsa-miR-3074-5p,hsa-miR-24-1-5p,hsa-miR-24-3p	4375	3972	5722	4657	4517	3155	2293	5153	5142	4591	3706	4865	3042	4880	5749	4407	2187	4398	5441	3850	2594	5026	4568	6393	3853	4661	6476	6879
826	0	gene miRNA|gene::MIR105-2,GABRA3;miRNA::hsa-miR-105-5p,hsa-miR-105-3p;gene::MIR105-1,GABRA3;miRNA::hsa-miR-105-5p,hsa-miR-105-3p	82	122	66	46	11	143	68	33	154	107	64	273	124	41	263	151	59	221	115	64	62	47	238	345	93	139	191	87
827	0	gene|gene::LOC100507412,RNA45S5;gene::LOC100507412,RNA45S5	1733	760	322	376	166	871	689	361	464	744	396	449	315	404	2408	1797	673	3085	1729	1081	1271	1805	1932	2469	1506	1799	1423	1315
828	0	ncrna gene|ncrna::SNORD119;gene::SNORD119,SNRPB,SNRPB	355	347	415	317	77	374	444	271	408	329	241	470	305	215	1359	839	375	1024	1297	505	411	831	1045	1913	745	1004	1147	978
829	0	gene miRNA|gene::RTL1,MIR432;miRNA::hsa-miR-432-5p	4191	3828	3056	3653	2004	3656	2248	1847	7592	6039	3583	5838	4278	978	8842	8033	2781	6590	3437	1725	3533	1043	7523	8045	3727	6113	9385	2453
830	0	ncrna gene|ncrna::14q(II-3);gene::SNORD114-3	119	114	50	73	91	195	375	40	156	206	75	180	119	7	2779	1693	697	2562	1561	303	684	314	1655	4182	942	1894	2020	860
831	0	ncrna gene|ncrna::14q(II-17);gene::SNORD114-17,SNHG24	9	6	0	3	0	6	11	0	12	11	0	15	10	0	676	461	229	560	365	75	171	63	428	991	258	586	715	208
832	0	gene miRNA|gene::MIR101-1;miRNA::hsa-miR-101-5p,hsa-miR-101-3p;gene::RCL1,MIR101-2,RCL1,RCL1,RCL1;miRNA::hsa-miR-101-3p	107549	111358	96992	107977	30954	106391	72179	136291	124185	146951	90997	130542	96353	120860	163360	94571	81525	137801	195270	127258	76086	128374	157571	168391	98896	147099	159992	192435
833	0	repeat gene|repeat::LINE;gene::CMC2	71	212	147	390	14	86	34	235	100	514	155	38	42	84	4	0	0	3	0	0	0	0	0	0	3	0	0	13
834	0	repeat gene|repeat::DNA;gene::ARSK	32	31	21	42	0	21	23	31	32	94	14	97	31	36	16	0	0	3	13	0	4	10	6	31	0	6	9	3
835	0	gene miRNA|gene::ARRB1,MIR326,ARRB1;miRNA::hsa-miR-326	1420	1305	917	750	41	1122	586	995	1541	1269	655	844	773	563	1346	1060	500	1009	1103	449	1015	444	1171	1117	681	1023	1537	958
836	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-887-3p,hsa-miR-887-5p;gene::MIR887,FBXL7,FBXL7	480	521	805	677	318	402	368	921	908	903	542	880	812	1047	923	405	268	721	1052	616	233	833	1003	988	444	823	1014	1015
837	0	ncrna gene|ncrna::U105;gene::SNORD105,PPAN,PPAN-P2RY11,PPAN-P2RY11	9	13	6	7	0	0	11	3	23	11	3	13	9	4	568	382	172	468	796	310	205	412	350	882	261	413	610	594
838	0	gene miRNA|gene::MIR379;miRNA::hsa-miR-379-5p,hsa-miR-379-3p	969	947	736	791	1501	1286	703	461	1339	1298	843	1824	835	192	2273	1209	559	1828	771	315	493	242	1430	2375	674	1193	1605	566
839	0	gene miRNA|gene::MIR411;miRNA::hsa-miR-411-3p,hsa-miR-411-5p	38639	34006	30860	34659	8942	53024	25851	21707	53245	59088	25767	53823	30406	10527	70099	42261	22408	56091	33773	16496	23222	12827	53009	82751	27809	52483	62586	27078
840	0	gene miRNA|gene::LOC106660606,MIR940;miRNA::hsa-miR-940	220	165	104	115	34	161	98	103	140	199	109	159	97	36	136	75	68	126	145	29	71	34	171	162	92	146	120	90
841	0	ncrna gene|ncrna::U36A;gene::SNORD36A,RPL7A	19	15	7	4	0	16	29	10	25	19	4	50	11	4	135	101	28	128	108	30	51	43	71	252	62	93	119	84
842	0	tRNA repeat|tRNA::tRNA-Leu-TAA-1-1;repeat::tRNA	265	281	337	305	138	247	208	258	298	334	250	157	199	143	311	812	627	277	229	377	260	405	524	267	717	679	408	418
843	0	repeat|repeat::LTR	241	137	384	199	71	138	97	238	862	619	620	185	412	125	113	243	83	70	133	214	25	48	193	105	235	156	312	56
844	0	tRNA repeat|tRNA::tRNA-Ser-AGA-1-1;repeat::tRNA;tRNA::tRNA-Ser-TGA-2-1;repeat::tRNA;tRNA::tRNA-Ser-AGA-2-6;repeat::tRNA;gene::CTC1,CTC1	3609	2114	4093	3021	320	1185	973	2587	8219	6599	4287	1927	2613	1194	1381	2729	2954	1294	1041	1077	1016	1721	3988	2852	4574	4731	6917	1988
845	0	tRNA repeat|tRNA::tRNA-Ser-CGA-4-1;repeat::tRNA	375	233	426	329	14	76	109	183	1203	649	823	140	239	88	134	426	414	131	105	137	165	127	351	193	662	516	887	170
846	0	tRNA repeat|tRNA::tRNA-Ser-CGA-1-1;repeat::tRNA	87	37	69	71	0	16	20	28	257	128	85	39	48	17	31	90	96	38	21	14	42	45	91	68	147	248	344	99
847	0	tRNA repeat|tRNA::tRNA-Ser-GCT-6-1;repeat::tRNA	1566	1328	1889	1019	457	1317	755	1163	2701	2269	1311	1501	1218	774	806	1770	1011	910	784	754	574	1054	1508	2046	1476	1956	2323	893
848	0	tRNA repeat|tRNA::tRNA-Ser-GCT-3-1;repeat::tRNA	260	142	188	187	24	24	55	105	359	370	196	116	103	54	178	429	266	105	55	86	115	161	256	317	542	407	527	163
849	0	tRNA repeat|tRNA::tRNA-Ser-TGA-1-1;repeat::tRNA	688	272	400	371	17	98	85	296	1363	702	650	102	216	105	141	490	414	92	75	108	218	160	287	155	844	625	1070	225
850	0	gene miRNA|gene::MIR30A;miRNA::hsa-miR-30a-5p,hsa-miR-30a-3p	95291	95166	103585	126858	50184	112479	84751	101525	132957	171939	92232	201882	143575	81674	222549	135449	109993	219820	207337	162296	80446	92058	243409	281352	109076	176236	185054	162192
851	0	gene miRNA|gene::NFYC,NFYC,MIR30E,NFYC,NFYC,NFYC,NFYC,NFYC;miRNA::hsa-miR-30e-5p,hsa-miR-30e-3p	47177	45208	45033	46394	16094	52563	39965	47874	66354	58516	39845	104474	63150	47545	111736	62495	42971	109491	101537	62915	37717	56811	104202	146599	52932	91820	108720	88533
852	0	gene miRNA|gene::MIR9-2,LINC00461,LINC00461,LINC00461;miRNA::hsa-miR-9-5p,hsa-miR-9-3p;gene::MIR9-3,MIR9-3HG,MIR9-3HG;miRNA::hsa-miR-9-5p,hsa-miR-9-3p;gene::MIR9-1,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61;miRNA::hsa-miR-9-5p,hsa-miR-9-3p	251306	211073	162064	185290	106454	173328	136356	154318	252391	273031	165840	336654	226369	110103	409944	335649	177445	362339	299080	146098	181375	131833	390224	486864	204349	336676	350263	255092
853	0	tRNA repeat|tRNA::tRNA-Tyr-GTA-3-1;repeat::tRNA;tRNA::tRNA-Tyr-GTA-6-1;repeat::tRNA	7	14	19	9	3	23	6	14	0	39	8	17	3	21	21	98	44	28	47	47	67	70	16	82	26	69	18	40
854	0	tRNA repeat|tRNA::tRNA-Tyr-GTA-1-1;repeat::tRNA;tRNA::tRNA-Tyr-GTA-8-1;repeat::tRNA	63	93	223	116	60	131	85	107	64	146	65	132	77	171	200	548	148	266	318	436	289	493	188	412	220	342	214	294
855	0	tRNA repeat|tRNA::tRNA-Tyr-GTA-2-1;repeat::tRNA	892	1212	1487	826	443	1269	800	1193	832	931	575	1117	612	1504	1658	5851	1479	2435	3465	3499	2561	5659	1758	4702	2839	3594	2526	3508
856	0	ncrna gene|ncrna::ACA57;gene::SCARNA11,CHD4,CHD4	3	0	0	3	7	5	6	0	5	3	0	3	11	3	369	228	83	342	463	402	103	326	342	375	209	230	282	330
857	0	gene miRNA|gene::MIR126,EGFL7,EGFL7,EGFL7,EGFL7,EGFL7;miRNA::hsa-miR-126-5p,hsa-miR-126-3p	69842	52921	45823	60302	18214	58239	30121	46792	59735	79241	45129	62115	35213	37284	63756	49902	40566	62259	48414	40893	38359	30649	59409	96654	46054	81468	66996	56417
858	0	gene miRNA|gene::MIR452,GABRE;miRNA::hsa-miR-452-5p,hsa-miR-452-3p	13	12	15	8	0	32	21	6	14	7	6	13	18	15	22	8	34	35	37	21	35	29	24	45	19	20	26	14
859	0	tRNA repeat|tRNA::tRNA-Arg-ACG-1-2;repeat::tRNA;tRNA::tRNA-Arg-ACG-1-3;repeat::tRNA;gene::LOC101926933;tRNA::tRNA-Arg-ACG-1-1;repeat::tRNA;gene::LOC101926933	41	37	49	30	33	65	50	71	58	33	18	24	7	139	300	770	260	218	180	272	257	315	172	727	210	520	280	362
860	0	tRNA repeat|tRNA::tRNA-Arg-ACG-2-1;repeat::tRNA;tRNA::tRNA-Arg-ACG-2-4;repeat::tRNA;tRNA::tRNA-Arg-ACG-2-3;repeat::tRNA;tRNA::tRNA-Arg-ACG-2-2;repeat::tRNA	2878	12282	4810	2958	975	1869	5111	1563	2611	4640	2644	626	916	2827	2425	8463	4486	2071	1403	2860	3589	3247	2565	8596	4982	7209	4713	2759
861	0	repeat|repeat::RNA	406	1082	500	539	662	659	1515	1116	179	460	210	219	246	1279	790	639	162	667	628	1184	731	1697	475	449	396	559	257	1413
862	0	gene miRNA|gene::MIR218-1,SLIT2,SLIT2,SLIT2;miRNA::hsa-miR-218-1-3p,hsa-miR-218-5p;gene::SLIT3,SLIT3,MIR218-2;miRNA::hsa-miR-218-5p,hsa-miR-218-2-3p	12442	9188	4145	5130	1473	10556	5491	2322	7145	5345	3783	12168	5888	1873	15028	10280	6289	14840	6572	3129	5782	1698	8725	13871	3745	5940	8725	3143
863	0	gene miRNA|gene::PANK2,PANK2,MIR103A2,MIR103B2,PANK2;miRNA::hsa-miR-103a-2-5p,hsa-miR-103a-3p,hsa-miR-103b;gene::MIR103A1,MIR103B1,PANK3;miRNA::hsa-miR-103a-3p,hsa-miR-103b	83675	64565	75963	78187	23720	75308	52727	57300	105385	105776	63795	103740	55697	45150	111787	93195	51879	99893	83074	39644	43972	46912	97274	145134	66101	86887	122183	74027
864	0	repeat gene|repeat::SINE;gene::SORCS2	171	222	191	182	19	248	133	107	468	314	145	683	306	66	468	278	185	596	310	79	130	74	559	1029	221	428	766	248
865	0	repeat|repeat::scRNA	9106	8796	13336	8226	1016	3441	5210	12478	10427	15350	11433	12846	11771	6443	20469	47797	26541	16664	18329	27885	13137	37276	45083	30958	55959	60572	32133	42723
866	0	repeat gene|repeat::Low_complexity;gene::GATAD2A	0	69	0	0	0	45	320	0	0	0	0	0	0	0	0	0	0	0	0	12	105	0	0	0	0	0	0	0
867	0	gene miRNA|gene::MIRLET7D,MIRLET7DHG,MIRLET7DHG;miRNA::hsa-let-7d-3p	1881	2157	2313	1772	937	1903	1134	2159	2364	1830	1092	1986	1263	1428	2673	2013	799	1924	2780	1481	1302	2319	2314	2922	1450	1993	3164	3163
868	0	gene miRNA|gene::MIR134;miRNA::hsa-miR-134-5p,hsa-miR-134-3p	2738	2700	2259	2258	795	2256	1222	1449	4684	4050	2533	3179	2512	532	4353	3556	1459	3246	1615	746	1620	441	3557	3559	2090	2749	4448	1707
869	0	|	94	401	217	329	166	248	1048	98	92	194	52	370	367	91	826	1311	357	661	594	469	1146	233	712	1528	292	781	675	304
870	0	gene|gene::ERCC6L2,ERCC6L2	37	247	111	203	149	121	419	80	5	105	9	123	122	102	237	171	82	129	145	383	211	68	230	201	23	107	39	122
871	0	gene miRNA|gene::MIR381HG,MIR889;miRNA::hsa-miR-889-3p,hsa-miR-889-5p	5792	4528	2876	3548	1154	4642	3662	2169	7703	11140	4425	11564	6041	2120	14185	9227	4373	9518	8477	3439	4567	3008	10088	15995	6636	13590	13064	4512
872	0	ncrna repeat|ncrna::U3-3;repeat::snRNA;ncrna::U3-2B;repeat::snRNA;ncrna::U3;repeat::snRNA;ncrna::U3-2;repeat::snRNA	2307	3874	2887	1946	1131	4299	3515	1901	3802	6722	1846	6475	3055	896	6607	7997	3198	5977	5504	1368	4287	1436	5446	9776	3165	8834	6589	3752
873	0	repeat miRNA gene|repeat::LINE,LINE,LINE;miRNA::hsa-miR-708-5p,hsa-miR-708-3p;gene::MIR708,TENM4	5613	3541	4091	3951	862	4081	2419	3012	4333	4465	3684	3863	3272	1516	5204	7295	4366	4916	4046	2148	3390	1283	5296	5389	3499	4608	5142	4254
874	0	gene miRNA|gene::MIR339,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50;miRNA::hsa-miR-339-5p,hsa-miR-339-3p	1715	1812	1532	1203	359	2031	1676	1297	1948	1697	823	2949	1699	934	2465	1697	751	2154	1797	787	1042	847	2341	3579	834	1541	1908	1378
875	0	ncrna gene|ncrna::ACA62;gene::SNORA50C	5	0	10	7	7	0	39	0	4	8	11	4	3	4	4	8	38	3	4	20	10	8	6	0	38	4	5	3
